user_id,article_id_BM25,TOP-K_BM25
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220427_0D1A8C49C9,7
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220518_48A2BFD79B,8
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20211222_F49F759200,9
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220316_A159C3BA90,10
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220629_F0DB742EBB,11
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220831_B7A8984CB4,12
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220928_CFA81D0C01,13
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220622_796906B417,14
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220202_1FE4BE6C3E,15
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221102_1B753F78EB,1
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220504_3F874D1842,2
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221123_5F124F9FAF,3
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221102_BFBE5E9138,4
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220112_DC4AE5C27A,5
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220615_0680834F09,6
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221123_8BEE45BE3E,7
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220330_42D1E9970A,8
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221102_EFFF9FD271,9
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221116_75E1D903DF,10
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220601_A18D0C72A0,11
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220302_7AB21756FE,12
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220914_C723A2A8B3,13
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220511_B23153F59B,14
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220119_5B01A8DA71,15
thurnher-FALTER_20220504_21926FB373,FALTER_20221116_43D92DB2B6,1
thurnher-FALTER_20220504_21926FB373,FALTER_20220330_12EF29740D,2
thurnher-FALTER_20220504_21926FB373,FALTER_20220921_3A74B7CC9B,3
thurnher-FALTER_20220504_21926FB373,FALTER_20221130_1C29263297,4
thurnher-FALTER_20220504_21926FB373,FALTER_20220511_71668B1344,5
thurnher-FALTER_20220504_21926FB373,FALTER_20221207_71DD597266,6
thurnher-FALTER_20220504_21926FB373,FALTER_20220608_EB939901FB,7
thurnher-FALTER_20220504_21926FB373,FALTER_20221026_792F2C3031,8
thurnher-FALTER_20220504_21926FB373,FALTER_20220608_6A27A6CE72,9
thurnher-FALTER_20220504_21926FB373,FALTER_20220316_6C068A7877,10
thurnher-FALTER_20220504_21926FB373,FALTER_20220112_DC4AE5C27A,11
thurnher-FALTER_20220504_21926FB373,FALTER_20220302_A898C15939,12
thurnher-FALTER_20220504_21926FB373,FALTER_20220831_94A149ABB7,13
thurnher-FALTER_20220504_21926FB373,FALTER_20220511_69C5FA68D4,14
thurnher-FALTER_20220504_21926FB373,FALTER_20220413_272C337CE3,15
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20221116_44CBDAF5FB,1
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220119_BC8687BBB1,2
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20221102_EFFF9FD271,3
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220216_82E9782F47,4
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20211222_FD8F17EAB4,5
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220511_71668B1344,6
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220302_6D4E5FFAA4,7
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220824_891693C074,8
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20211215_550818D05A,9
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220608_E67B54FF98,10
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220907_EF69F656B5,11
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220713_CAAE68A65F,12
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220824_C79F934122,13
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220126_FC2A19179F,14
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220209_527FCC1F15,15
thurnher-FALTER_20220518_4460B08F42,FALTER_20220209_5CA8DCBD6D,1
thurnher-FALTER_20220518_4460B08F42,FALTER_20220223_269DAE0D66,2
thurnher-FALTER_20220518_4460B08F42,FALTER_20220511_71668B1344,3
thurnher-FALTER_20220518_4460B08F42,FALTER_20220209_16A18EC699,4
thurnher-FALTER_20220518_4460B08F42,FALTER_20220406_EA00DAEC2E,5
thurnher-FALTER_20220518_4460B08F42,FALTER_20220309_A08F92CAF9,6
thurnher-FALTER_20220518_4460B08F42,FALTER_20220209_729DD3199A,7
thurnher-FALTER_20220518_4460B08F42,FALTER_20211222_A35407C20B,8
thurnher-FALTER_20220518_4460B08F42,FALTER_20220223_788A4CE7AA,9
thurnher-FALTER_20220518_4460B08F42,FALTER_20221116_43D92DB2B6,10
thurnher-FALTER_20220518_4460B08F42,FALTER_20220817_5081C79795,11
thurnher-FALTER_20220518_4460B08F42,FALTER_20220601_A6AE0B2BDE,12
thurnher-FALTER_20220518_4460B08F42,FALTER_20220126_305FB76FE8,13
thurnher-FALTER_20220518_4460B08F42,FALTER_20220309_FE59453C09,14
thurnher-FALTER_20220518_4460B08F42,FALTER_20220511_964B3F8189,15
thurnher-FALTER_20220525_B332E0066F,FALTER_20220202_E625782B2C,1
thurnher-FALTER_20220525_B332E0066F,FALTER_20220209_A5B772DECE,2
thurnher-FALTER_20220525_B332E0066F,FALTER_20221109_153991C14D,3
thurnher-FALTER_20220525_B332E0066F,FALTER_20221116_43D92DB2B6,4
thurnher-FALTER_20220525_B332E0066F,FALTER_20220608_C34C463ECE,5
thurnher-FALTER_20220525_B332E0066F,FALTER_20220511_FBF1B6E8BF,6
thurnher-FALTER_20220525_B332E0066F,FALTER_20221026_792F2C3031,7
thurnher-FALTER_20220525_B332E0066F,FALTER_20220406_38C88A35E2,8
thurnher-FALTER_20220525_B332E0066F,FALTER_20220810_D7E2127763,9
thurnher-FALTER_20220525_B332E0066F,FALTER_20221116_A6633188CA,10
thurnher-FALTER_20220525_B332E0066F,FALTER_20220126_C951D4AF8D,11
thurnher-FALTER_20220525_B332E0066F,FALTER_20220316_5CF345D5B2,12
thurnher-FALTER_20220525_B332E0066F,FALTER_20220727_CF91F84CA7,13
thurnher-FALTER_20220525_B332E0066F,FALTER_20221005_4529C214EB,14
thurnher-FALTER_20220525_B332E0066F,FALTER_20220914_BB11B40DF6,15
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220727_ABE58D8343,1
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220713_64B0D5FF2A,2
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220316_5CF345D5B2,3
thurnher-FALTER_20220601_FD207B99E5,FALTER_20221116_43D92DB2B6,4
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220713_1238E421E5,5
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220223_D15FB0110C,6
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220525_04F1FE7FB2,7
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220810_16DD7A6FE3,8
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220309_1C6B8418BE,9
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220803_106498EA98,10
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220126_6BE64DF1B1,11
thurnher-FALTER_20220601_FD207B99E5,FALTER_20221109_153991C14D,12
thurnher-FALTER_20220601_FD207B99E5,FALTER_20221026_792F2C3031,13
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220202_A019507BCD,14
thurnher-FALTER_20220601_FD207B99E5,FALTER_20221012_D6A09D0DB1,15
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220615_712D78A192,1
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220518_EE8013F8A2,2
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220615_58EE1B7D7A,3
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220720_D1344797F8,4
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220824_BCF99F93A9,5
thurnher-FALTER_20220608_C34C463ECE,FALTER_20211222_A35407C20B,6
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220316_6C068A7877,7
thurnher-FALTER_20220608_C34C463ECE,FALTER_20221019_C7B0CE1462,8
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220112_40AE2958E6,9
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220921_DEA5AF20FF,10
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220504_1D4E1E874B,11
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220615_145274EAAE,12
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220504_A97F204383,13
thurnher-FALTER_20220608_C34C463ECE,FALTER_20221116_43D92DB2B6,14
thurnher-FALTER_20220608_C34C463ECE,FALTER_20221026_792F2C3031,15
thurnher-FALTER_20220615_712D78A192,FALTER_20220921_DEA5AF20FF,1
thurnher-FALTER_20220615_712D78A192,FALTER_20220928_1A92012FF7,2
thurnher-FALTER_20220615_712D78A192,FALTER_20220608_C34C463ECE,3
thurnher-FALTER_20220615_712D78A192,FALTER_20220720_D1344797F8,4
thurnher-FALTER_20220615_712D78A192,FALTER_20220615_58EE1B7D7A,5
thurnher-FALTER_20220615_712D78A192,FALTER_20220518_EE8013F8A2,6
thurnher-FALTER_20220615_712D78A192,FALTER_20220921_95D62844CB,7
thurnher-FALTER_20220615_712D78A192,FALTER_20220824_5B4920888E,8
thurnher-FALTER_20220615_712D78A192,FALTER_20220615_145274EAAE,9
thurnher-FALTER_20220615_712D78A192,FALTER_20220525_B332E0066F,10
thurnher-FALTER_20220615_712D78A192,FALTER_20220803_106498EA98,11
thurnher-FALTER_20220615_712D78A192,FALTER_20220504_A97F204383,12
thurnher-FALTER_20220615_712D78A192,FALTER_20220928_39715CE467,13
thurnher-FALTER_20220615_712D78A192,FALTER_20211222_A35407C20B,14
thurnher-FALTER_20220615_712D78A192,FALTER_20220824_23AE4161B4,15
